id,year,age,race,sex,educ,partyid,relactiv,abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle
32276,1994,64,White,Female,17,Strong Democrat,NA,1,1,1,1,1,1,1
32277,1994,34,White,Female,13,Strong Republican,NA,1,1,1,1,1,1,1
32278,1994,54,White,Female,18,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32279,1994,28,White,Male,11,Independent,NA,1,1,1,1,1,1,1
32280,1994,43,White,Female,15,Not Str Democrat,NA,1,1,0,1,0,1,0
32281,1994,34,White,Male,14,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32282,1994,31,White,Male,12,Other Party,NA,1,1,1,1,1,1,1
32283,1994,22,White,Female,15,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32284,1994,80,White,Female,7,Strong Republican,NA,1,1,NA,1,1,1,1
32285,1994,43,White,Male,12,Independent,NA,1,1,1,1,1,1,1
32286,1994,26,White,Female,16,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
32287,1994,80,White,Male,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32288,1994,89,White,Female,8,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32289,1994,20,White,Male,14,Strong Republican,NA,0,1,0,1,0,1,0
32290,1994,45,White,Male,20,Not Str Democrat,NA,0,1,1,1,1,1,0
32291,1994,36,White,Female,16,Not Str Republican,NA,0,1,0,1,0,0,0
32292,1994,55,White,Female,12,Not Str Republican,NA,0,1,0,1,0,1,0
32293,1994,46,White,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1
32294,1994,37,White,Female,11,Independent,NA,0,1,0,1,0,1,0
32295,1994,49,White,Female,16,Strong Republican,NA,0,1,0,1,0,1,0
32296,1994,32,White,Male,12,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
32297,1994,43,White,Female,14,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32298,1994,54,White,Male,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
32299,1994,39,White,Female,12,Independent,NA,0,1,1,1,1,1,1
32300,1994,77,White,Female,8,"Ind,Near Dem",NA,1,1,0,1,1,1,1
32301,1994,73,White,Female,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32302,1994,36,White,Female,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32303,1994,65,White,Female,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32304,1994,59,White,Female,9,"Ind,Near Dem",NA,0,1,0,1,0,1,0
32305,1994,47,White,Male,12,"Ind,Near Dem",NA,NA,1,NA,1,NA,1,NA
32306,1994,39,White,Female,17,Not Str Democrat,NA,1,1,1,1,1,1,1
32307,1994,62,White,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1
32308,1994,45,White,Female,11,NA,NA,0,1,0,1,0,1,0
32309,1994,51,White,Female,19,Strong Democrat,NA,0,1,0,1,0,1,0
32310,1994,26,White,Female,12,"Ind,Near Rep",NA,0,1,0,1,0,1,0
32311,1994,81,White,Female,16,Independent,NA,0,0,0,1,0,0,0
32312,1994,39,White,Male,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
32313,1994,43,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1
32314,1994,37,White,Female,14,Strong Republican,NA,0,1,0,1,0,1,0
32315,1994,47,White,Male,12,Not Str Democrat,NA,0,1,1,1,1,1,1
32316,1994,89,White,Female,17,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32317,1994,29,White,Male,9,"Ind,Near Rep",NA,1,1,1,1,1,1,1
32318,1994,32,White,Male,12,Not Str Republican,NA,1,1,1,1,1,1,1
32319,1994,75,White,Female,14,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
32320,1994,69,White,Female,11,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32321,1994,30,White,Female,9,Independent,NA,0,NA,NA,1,NA,1,0
32322,1994,79,White,Male,8,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32323,1994,35,White,Male,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32324,1994,67,White,Female,17,Strong Democrat,NA,1,1,1,1,1,1,1
32325,1994,59,White,Female,13,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32326,1994,72,White,Male,9,Not Str Democrat,NA,0,1,NA,1,1,1,1
32327,1994,76,White,Male,12,"Ind,Near Dem",NA,0,1,0,1,0,1,1
32328,1994,46,White,Male,12,"Ind,Near Rep",NA,NA,NA,NA,1,NA,1,NA
32329,1994,76,White,Female,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32330,1994,52,White,Female,12,Strong Democrat,NA,0,0,0,0,0,0,0
32331,1994,48,White,Female,12,Strong Democrat,NA,1,1,1,1,1,1,1
32332,1994,77,Black,Female,8,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32333,1994,50,White,Female,16,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32334,1994,70,Other,Male,14,Not Str Democrat,NA,0,0,0,0,0,0,0
32335,1994,44,White,Female,18,Not Str Democrat,NA,1,1,1,1,1,1,1
32336,1994,28,White,Female,13,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32337,1994,21,White,Male,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32338,1994,38,Black,Male,18,"Ind,Near Dem",NA,0,1,0,1,0,1,0
32339,1994,27,White,Female,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32340,1994,40,White,Male,14,"Ind,Near Rep",NA,0,0,0,1,0,0,0
32341,1994,43,White,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1
32342,1994,69,Other,Female,9,"Ind,Near Dem",NA,1,1,0,1,0,0,1
32343,1994,27,White,Female,17,Not Str Democrat,NA,1,1,1,1,1,1,1
32344,1994,47,White,Male,11,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32345,1994,41,White,Male,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32346,1994,33,White,Male,14,Strong Republican,NA,1,1,1,1,1,1,1
32347,1994,28,White,Male,16,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32348,1994,28,White,Female,13,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32349,1994,27,Black,Female,11,"Ind,Near Dem",NA,1,1,0,1,0,1,0
32350,1994,66,White,Male,20,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32351,1994,66,White,Female,16,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
32352,1994,35,White,Female,10,Independent,NA,0,1,0,1,0,1,0
32353,1994,52,Black,Male,13,Not Str Republican,NA,1,1,1,1,0,1,1
32354,1994,32,White,Female,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32355,1994,39,White,Male,13,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32356,1994,32,White,Female,15,Not Str Republican,NA,1,1,1,1,1,1,1
32357,1994,34,Black,Female,14,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32358,1994,31,White,Female,13,Strong Republican,NA,0,1,0,1,0,1,0
32359,1994,42,White,Male,14,Strong Republican,NA,0,0,0,1,0,0,0
32360,1994,24,White,Male,16,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32361,1994,38,White,Male,14,"Ind,Near Dem",NA,0,1,0,1,0,1,0
32362,1994,80,White,Female,10,Not Str Democrat,NA,0,1,0,1,0,1,0
32363,1994,52,White,Male,12,Independent,NA,0,1,0,1,0,1,0
32364,1994,61,Black,Male,2,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32365,1994,30,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1
32366,1994,29,White,Male,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32367,1994,25,White,Male,12,"Ind,Near Rep",NA,0,0,0,0,0,0,0
32368,1994,51,White,Male,16,Not Str Republican,NA,0,0,0,1,0,1,0
32369,1994,64,White,Male,13,Strong Democrat,NA,1,1,1,1,0,1,1
32370,1994,62,White,Male,16,Not Str Democrat,NA,1,1,1,1,1,1,1
32371,1994,47,White,Male,15,Independent,NA,1,1,1,1,1,1,1
32372,1994,50,White,Male,16,Not Str Democrat,NA,0,1,1,1,0,1,0
32373,1994,70,White,Female,12,"Ind,Near Dem",NA,0,0,1,1,0,1,0
32374,1994,23,Black,Male,13,Strong Democrat,NA,1,1,1,1,1,1,1
32375,1994,30,White,Male,14,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32376,1994,37,Other,Female,12,Not Str Republican,NA,0,1,0,NA,1,1,1
32377,1994,74,Black,Male,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32378,1994,60,White,Female,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32379,1994,49,White,Female,12,Strong Democrat,NA,0,0,0,NA,0,1,0
32380,1994,48,White,Female,16,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32381,1996,79,White,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1
32382,1996,32,Other,Male,17,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32383,1996,55,Black,Male,18,"Ind,Near Rep",NA,1,1,1,1,1,1,1
32384,1996,50,White,Female,6,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32385,1996,56,Other,Female,8,Not Str Democrat,NA,1,1,1,1,1,1,1
32386,1996,51,Black,Female,17,Not Str Democrat,NA,0,0,0,0,0,0,0
32387,1996,48,Black,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1
32388,1996,29,Black,Female,13,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32389,1996,40,Black,Female,13,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32390,1996,46,Black,Female,13,Not Str Democrat,NA,1,1,1,1,1,1,1
32391,1996,37,White,Female,19,Strong Democrat,NA,1,1,1,1,1,1,1
32392,1996,43,White,Female,16,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32393,1996,45,White,Female,16,Other Party,NA,1,1,1,1,1,1,1
32394,1996,44,White,Male,13,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32395,1996,53,White,Female,16,Strong Democrat,NA,1,1,1,1,1,1,1
32396,1996,31,White,Male,16,"Ind,Near Rep",NA,1,1,0,1,0,1,0
32397,1996,34,White,Male,15,Not Str Democrat,NA,1,1,1,1,1,1,1
32398,1996,32,White,Male,19,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32399,1996,44,Black,Male,13,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32400,1996,24,Black,Female,12,Independent,NA,NA,1,1,1,1,1,NA
32401,1996,53,Black,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1
32402,1996,28,Black,Female,4,Not Str Democrat,NA,1,1,1,1,1,1,1
32403,1996,41,Black,Male,15,Strong Democrat,NA,0,1,1,1,0,1,0
32404,1996,24,Black,Female,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32405,1996,42,Black,Female,11,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32406,1996,29,Other,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1
32407,1996,38,White,Female,20,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32408,1996,27,White,Male,17,Not Str Republican,NA,0,0,0,1,0,1,0
32409,1996,42,Other,Female,16,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32410,1996,27,White,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1
32411,1996,40,White,Female,20,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32412,1996,74,Black,Male,3,Other Party,NA,0,NA,NA,1,0,1,0
32413,1996,41,White,Male,15,Not Str Republican,NA,0,1,NA,1,0,1,0
32414,1996,25,White,Female,16,Strong Democrat,NA,1,1,1,1,1,1,1
32415,1996,26,White,Male,16,Strong Republican,NA,1,1,1,1,1,1,1
32416,1996,49,Black,Female,14,Not Str Democrat,NA,0,1,1,1,0,1,0
32417,1996,55,Black,Male,9,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32418,1996,49,Other,Female,17,Strong Democrat,NA,1,1,1,1,1,1,1
32419,1996,25,White,Female,10,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32420,1996,37,Black,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1
32421,1996,61,Black,Male,14,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32422,1996,79,Black,Female,8,Not Str Democrat,NA,0,0,0,0,0,0,0
32423,1996,55,Black,Female,18,Strong Democrat,NA,1,1,1,1,1,1,1
32424,1996,39,Black,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1
32425,1996,20,White,Male,10,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32426,1996,26,Other,Female,16,Not Str Democrat,NA,0,1,1,1,NA,1,0
32427,1996,29,Other,Female,7,"Ind,Near Dem",NA,0,1,0,1,1,1,NA
32428,1996,27,White,Male,9,Independent,NA,0,1,0,1,1,1,0
32429,1996,41,White,Male,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32430,1996,42,White,Female,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32431,1996,25,White,Female,13,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32432,1996,32,White,Female,18,Independent,NA,0,1,0,1,NA,1,0
32433,1996,51,White,Male,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32434,1996,25,Other,Male,12,Not Str Democrat,NA,0,0,0,0,0,0,0
32435,1996,47,White,Female,20,Other Party,NA,0,0,0,0,0,0,0
32436,1996,26,White,Male,16,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32437,1996,53,White,Male,16,Independent,NA,1,1,1,1,1,1,1
32438,1996,37,White,Male,12,Strong Democrat,NA,0,1,0,1,0,1,0
32439,1996,42,White,Male,13,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32440,1996,31,Other,Male,11,Not Str Democrat,NA,1,1,1,1,1,1,1
32441,1996,39,White,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1
32442,1996,29,Other,Female,17,Not Str Democrat,NA,0,1,0,1,0,1,0
32443,1996,33,White,Male,12,"Ind,Near Dem",NA,0,1,1,1,0,1,0
32444,1996,32,White,Female,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32445,1996,49,Other,Male,16,Independent,NA,1,1,1,1,1,1,1
32446,1996,35,White,Female,16,Independent,NA,1,1,1,1,1,1,1
32447,1996,29,White,Male,14,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
32448,1996,73,White,Female,6,Not Str Democrat,NA,1,1,1,1,1,1,1
32449,1996,NA,White,Female,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32450,1996,80,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1
32451,1996,42,White,Female,8,Not Str Democrat,NA,0,1,0,1,0,1,0
32452,1996,35,Other,Male,16,Not Str Republican,NA,1,1,1,1,1,1,1
32453,1996,81,White,Female,10,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32454,1996,42,Other,Female,15,Strong Democrat,NA,1,1,1,1,1,1,1
32455,1996,51,Black,Female,10,Independent,NA,1,NA,0,1,NA,1,NA
32456,1996,44,Other,Female,10,Not Str Democrat,NA,1,NA,1,1,1,1,1
32457,1996,43,Black,Female,18,Strong Democrat,NA,1,1,1,1,1,1,1
32458,1996,28,Black,Male,15,Not Str Democrat,NA,1,1,1,1,0,1,1
32459,1996,19,Black,Male,10,Independent,NA,1,0,1,0,0,NA,0
32460,1996,31,Other,Female,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32461,1996,42,Black,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1
32462,1996,26,Black,Female,13,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32463,1996,29,Black,Female,16,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32464,1996,29,White,Female,12,"Ind,Near Dem",NA,1,1,1,1,0,1,1
32465,1996,32,White,Female,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32466,1996,34,White,Female,16,Not Str Republican,NA,0,0,0,1,0,NA,0
32467,1996,59,White,Male,16,Not Str Democrat,NA,0,0,0,NA,0,1,0
32468,1996,38,White,Female,16,Strong Republican,NA,0,0,0,0,0,0,0
32469,1996,37,White,Male,16,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
32470,1996,34,White,Male,20,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32471,1996,18,White,Female,11,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
32472,1996,61,Other,Male,16,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32473,1996,23,Other,Female,16,Independent,NA,1,1,1,1,1,1,NA
32474,1996,51,White,Male,13,Independent,NA,1,1,1,1,1,1,1
32475,1996,38,White,Female,16,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32476,1996,80,White,Male,15,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
32477,1996,47,Other,Male,12,Strong Democrat,NA,NA,1,0,1,NA,1,0
32478,1996,43,White,Male,13,Not Str Republican,NA,0,1,0,1,0,1,0
32479,1996,19,Other,Male,7,Independent,NA,0,1,0,0,0,0,0
32480,1996,86,Black,Female,11,Strong Democrat,NA,0,0,0,1,0,0,0
32481,1996,41,White,Male,14,Strong Democrat,NA,0,1,0,1,0,1,0
32482,1996,21,White,Female,10,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32483,1996,37,Black,Female,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32484,1996,38,White,Female,14,Independent,NA,0,1,0,1,0,0,0
32485,1996,24,Other,Male,NA,Independent,NA,1,1,1,1,1,1,1
32486,1996,43,White,Female,9,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32487,1996,40,White,Male,8,"Ind,Near Dem",NA,0,1,0,0,0,1,1
32488,1996,37,White,Male,11,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32489,1996,25,Black,Male,16,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32490,1996,32,Other,Female,13,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32491,1996,29,Black,Female,13,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32492,1996,25,Black,Female,12,Independent,NA,1,1,1,1,1,1,1
32493,1996,46,Other,Female,16,Independent,NA,0,0,0,0,0,1,0
32494,1996,38,Other,Male,15,Not Str Democrat,NA,0,0,0,1,0,1,0
32495,1996,37,Other,Female,11,Independent,NA,0,0,0,1,0,1,0
32496,1996,24,Black,Female,13,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32497,1996,35,Other,Female,9,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32498,1996,62,White,Male,20,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32499,1996,38,White,Female,14,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32500,1996,89,White,Female,16,Not Str Democrat,NA,1,1,1,1,1,1,1
32501,1996,71,White,Female,14,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32502,1996,60,White,Male,14,Not Str Democrat,NA,1,1,1,1,1,1,1
32503,1996,48,Other,Female,14,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32504,1996,30,White,Male,16,"Ind,Near Rep",NA,1,1,1,1,1,1,1
32505,1996,49,White,Female,14,Not Str Democrat,NA,1,1,1,1,1,1,1
32506,1996,24,White,Female,13,Not Str Democrat,NA,1,1,1,1,1,1,1
32507,1996,37,White,Female,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32508,1996,32,White,Male,14,"Ind,Near Rep",NA,0,1,1,1,0,1,0
32509,1996,23,White,Male,13,Not Str Republican,NA,0,1,0,1,0,1,0
32510,1996,45,White,Female,10,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32511,1996,36,White,Male,12,"Ind,Near Rep",NA,0,1,0,1,0,1,NA
32512,1996,41,White,Female,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32513,1996,63,White,Female,8,Independent,NA,0,NA,0,1,0,NA,0
32514,1996,50,White,Female,12,Independent,NA,NA,1,1,1,NA,1,NA
32515,1996,49,White,Male,20,Not Str Republican,NA,0,0,0,NA,0,NA,0
32516,1996,33,White,Male,13,Not Str Democrat,NA,1,1,1,1,0,1,0
32517,1996,30,White,Female,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32518,1996,33,White,Female,11,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32519,1996,46,White,Female,14,Not Str Democrat,NA,NA,1,NA,1,1,NA,NA
32520,1996,31,Black,Female,14,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32521,1996,47,Black,Female,14,Strong Democrat,NA,0,0,0,1,0,1,0
32522,1996,32,Black,Male,14,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
32523,1996,32,Black,Female,12,"Ind,Near Rep",NA,0,1,0,1,0,0,0
32524,1996,55,Black,Female,10,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32525,1996,19,Other,Male,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32526,1996,30,White,Female,13,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32527,1996,33,White,Female,16,Not Str Democrat,NA,NA,0,NA,1,NA,1,NA
32528,1996,23,White,Male,15,Not Str Democrat,NA,1,1,1,1,1,1,1
32529,1996,29,Other,Male,12,Not Str Democrat,NA,0,1,1,1,1,1,0
32530,1996,33,White,Male,14,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32531,1996,37,Other,Female,14,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32532,1996,43,Other,Female,10,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32533,1996,50,Black,Female,18,Not Str Democrat,NA,1,1,1,1,1,1,1
32534,1996,33,Black,Male,14,Independent,NA,0,1,1,1,0,1,0
32535,1996,78,Black,Male,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32536,1996,20,Black,Female,14,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32537,1996,32,White,Male,12,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
32538,1996,40,Black,Female,13,Not Str Democrat,NA,1,1,1,1,0,1,0
32539,1996,66,Black,Male,20,Not Str Republican,NA,NA,1,1,1,NA,1,NA
32540,1996,45,Black,Female,11,Not Str Democrat,NA,1,1,1,1,1,1,1
32541,1996,52,White,Female,14,Independent,NA,1,1,1,1,1,1,1
32542,1996,43,Other,Male,20,Independent,NA,0,1,0,1,0,1,0
32543,1996,46,White,Female,18,Not Str Democrat,NA,1,1,1,1,1,1,1
32544,1996,58,White,Female,13,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
32545,1996,79,White,Male,11,Not Str Republican,NA,0,1,0,1,0,1,0
32546,1996,44,White,Male,16,"Ind,Near Rep",NA,1,1,1,1,0,1,1
32547,1996,20,White,Male,14,Independent,NA,1,1,0,1,1,1,0
32548,1996,53,White,Female,19,Not Str Republican,NA,1,1,1,1,1,1,1
32549,1996,43,White,Male,12,Strong Republican,NA,0,1,NA,NA,NA,NA,NA
32550,1996,64,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0
32551,1996,49,Other,Male,12,Strong Democrat,NA,1,1,1,1,0,1,1
32552,1996,40,White,Male,14,"Ind,Near Dem",NA,1,0,0,0,0,0,0
32553,1996,43,Black,Male,11,"Ind,Near Dem",NA,1,1,1,1,1,1,1
32554,1996,68,Other,Female,19,Independent,NA,NA,NA,NA,NA,NA,NA,NA
32555,1996,68,White,Female,15,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32556,1996,32,White,Female,14,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32557,1996,64,White,Male,13,Not Str Democrat,NA,0,0,0,0,0,0,0
32558,1996,37,White,Male,20,Not Str Republican,NA,1,1,1,1,1,1,1
32559,1996,35,White,Male,16,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32560,1996,68,White,Male,12,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
32561,1996,31,White,Female,16,Not Str Republican,NA,NA,1,1,1,0,1,0
32562,1996,36,White,Male,12,Not Str Democrat,NA,1,1,0,1,0,1,0
32563,1996,47,White,Female,20,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32564,1996,68,White,Male,16,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32565,1996,47,White,Male,16,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
32566,1996,53,White,Female,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32567,1996,47,White,Female,16,Independent,NA,1,1,1,1,1,1,1
32568,1996,39,White,Female,19,Strong Democrat,NA,0,1,0,1,0,1,0
32569,1996,63,White,Female,12,"Ind,Near Rep",NA,0,1,0,1,0,1,0
32570,1996,43,White,Male,16,Not Str Republican,NA,1,1,1,1,NA,1,NA
32571,1996,49,Other,Female,17,Not Str Democrat,NA,1,1,1,1,1,1,1
32572,1996,75,White,Male,16,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32573,1996,74,White,Male,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32574,1996,25,Other,Female,15,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
32575,1996,62,White,Female,14,Strong Democrat,NA,1,1,1,1,1,1,1
32576,1996,47,White,Male,16,Not Str Democrat,NA,1,1,1,1,1,1,1
32577,1996,32,Other,Male,17,Not Str Democrat,NA,0,1,NA,1,NA,1,0
32578,1996,32,Other,Female,14,Not Str Democrat,NA,0,1,0,1,0,1,0
32579,1996,48,Black,Female,14,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32580,1996,38,White,Male,12,Strong Democrat,NA,1,1,1,1,1,1,1
32581,1996,31,White,Male,13,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32582,1996,65,White,Female,12,Not Str Republican,NA,1,1,1,1,1,1,1
32583,1996,68,White,Female,14,Not Str Republican,NA,0,0,0,0,0,0,0
32584,1996,49,White,Female,13,Independent,NA,1,1,1,1,NA,1,0
32585,1996,62,White,Male,18,Strong Republican,NA,1,1,1,1,1,1,1
32586,1996,51,White,Female,12,"Ind,Near Dem",NA,0,1,0,1,0,1,0
32587,1996,60,White,Male,16,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
32588,1996,34,White,Male,11,Not Str Republican,NA,0,1,0,1,0,1,0
32589,1996,37,White,Male,12,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
32590,1996,23,Other,Male,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
32591,1996,39,White,Female,17,Not Str Democrat,NA,1,1,1,1,1,1,1
32592,1996,62,White,Male,12,Strong Republican,NA,0,1,1,1,1,1,0
32593,1996,47,White,Male,16,"Ind,Near Dem",NA,0,0,0,NA,0,0,0
32594,1996,43,White,Female,13,Not Str Democrat,NA,0,1,0,1,0,1,0
32595,1996,31,White,Female,13,Strong Democrat,NA,1,1,1,1,1,1,1
32596,1996,53,White,Female,18,Not Str Republican,NA,1,1,1,1,1,1,1
32597,1996,37,White,Female,16,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
